ID,IssueDate,AnnualIncome,MonthlyIncome,LoanAmount,Term,InterestRate,EmploymentLength,HomeOwnership,LoanPurpose,DebtToIncome,OpenCreditLines,RevolUtilization,HighIncome_LowDTI,InterestImpact,LoanStatus
328,2016-10-27 15:42:01,144123,12010.25,17443.436409987527,60,7.74,2,mortgage,home_improvement,27.79,7,46.32,0,0.936778037060472,1
246,2016-10-27 19:40:38,167718,13976.5,22111.580268781025,36,19.59,14,rent,wedding,20.21,12,65.79,0,2.5826880524294817,1
699,2016-10-29 11:17:55,156785,13065.42,11852.406351542417,60,5.0,3,own,car,0.32,19,89.95,1,0.3779803793560145,0
75,2016-10-30 05:49:52,21016,1751.33,1000.0,60,24.31,14,own,debt_consolidation,20.59,17,99.48,0,1.1566826854451158,0
677,2016-11-05 17:09:51,125787,10482.25,24514.203072430108,60,20.07,7,own,home_improvement,9.05,19,18.75,1,3.911343336913476,1
223,2016-11-10 00:52:30,111906,9325.5,24322.77463606868,36,25.91,13,rent,major_purchase,19.53,17,23.68,1,5.631489458394377,0
684,2016-11-11 23:39:21,198677,16556.42,31348.05213711,36,5.0,17,mortgage,credit_card,20.36,11,11.56,0,0.7889160384418505,1
369,2016-11-16 08:15:22,74748,6229.0,3537.3910358125895,36,23.3,16,mortgage,medical,16.62,18,63.53,0,1.1026396491516053,1
740,2016-11-26 19:07:51,30916,2576.33,2330.1421707410227,36,18.52,8,rent,car,12.97,7,84.86,0,1.395809198891346,1
349,2016-11-27 13:42:33,138015,11501.25,9770.906704463774,36,5.13,7,rent,small_business,7.76,12,63.11,1,0.3631807282771502,1
863,2016-11-29 01:41:53,151374,12614.5,17371.504539838155,60,19.37,5,own,home_improvement,10.49,19,49.08,1,2.2228640326121556,1
256,2016-12-04 03:19:50,132893,11074.42,1540.878739866148,60,5.0,4,rent,home_improvement,23.32,14,75.28,0,0.05797397699919289,1
343,2016-12-05 03:02:46,135294,11274.5,23196.726167023142,60,23.86,1,mortgage,wedding,6.44,8,93.26,1,4.090867262982166,1
147,2016-12-07 21:41:59,84044,7003.67,19300.45451509615,60,8.4,19,mortgage,vacation,24.96,15,7.1,0,1.9290120521959384,1
620,2016-12-08 04:59:24,24748,2062.33,7873.946661112036,60,27.77,17,mortgage,credit_card,29.6,4,9.25,0,8.835084196496071,0
358,2016-12-08 18:45:51,31093,2591.08,6792.705606481911,36,9.53,17,rent,vacation,0.62,3,0.49,0,2.081896328223214,1
76,2016-12-09 01:40:38,75591,6299.25,1678.423252574973,36,5.0,3,rent,vacation,29.72,6,96.66,0,0.1110185768715587,1
893,2016-12-24 10:33:36,161339,13444.92,9972.083988995237,60,7.81,4,rent,other,7.34,2,94.82,1,0.482719573286555,0
933,2016-12-24 23:11:53,96125,8010.42,3936.585188654489,36,14.53,17,rent,other,37.47,18,84.11,0,0.595037583912258,1
785,2016-12-27 14:26:39,85215,7101.25,20449.300250948836,36,20.73,11,rent,home_improvement,3.07,12,44.68,1,4.9745821700404775,1
973,2016-12-31 20:40:58,40618,3384.83,1000.0,36,15.27,4,own,other,36.3,9,33.64,0,0.3759324454073217,1
449,2017-01-01 22:17:18,98781,8231.75,27750.344508070393,36,10.53,11,mortgage,debt_consolidation,21.08,4,81.5,0,2.958141439432095,0
795,2017-01-02 18:17:16,117239,9769.92,17936.333391381173,36,17.74,18,mortgage,credit_card,5.98,8,25.69,1,2.714010187334544,0
283,2017-01-04 01:55:18,41357,3446.42,1000.0,36,12.4,1,mortgage,medical,11.22,17,71.74,0,0.2998210745200445,1
211,2017-01-11 04:38:08,126081,10506.75,23893.813683191802,36,12.9,0,own,vacation,23.46,10,97.98,0,2.4446804184036917,1
790,2017-01-13 00:52:53,45934,3827.83,7288.400782781067,36,10.74,13,rent,small_business,25.56,18,20.91,0,1.7040910940909693,0
438,2017-01-15 18:28:14,160734,13394.5,24166.710862769472,36,10.73,12,rent,debt_consolidation,0.77,3,58.49,1,1.6132690923415338,1
680,2017-01-18 19:22:31,178427,14868.92,41478.81020031473,60,5.0,20,rent,wedding,4.7,1,55.68,1,1.1623402773195555,1
912,2017-01-19 01:30:33,32910,2742.5,3957.181693437043,60,11.41,0,mortgage,car,22.92,8,35.98,0,1.3719255909002055,0
497,2017-01-20 04:44:47,112658,9388.17,15595.899349671166,36,24.52,2,own,wedding,0.0,15,52.78,1,3.3944154666199506,1
348,2017-01-21 04:43:47,26102,2175.17,2311.455612272301,60,13.8,8,own,home_improvement,39.97,10,35.88,0,1.2220084836745875,0
796,2017-01-24 03:21:43,62318,5193.17,4516.966249397202,60,23.65,11,rent,medical,10.87,19,80.08,0,1.7141843065235933,1
515,2017-01-26 23:06:12,177164,14763.67,22438.10152822915,36,8.25,12,rent,wedding,5.91,7,49.75,1,1.0448696842372391,1
250,2017-01-31 06:51:41,127512,10626.0,36505.59997096816,36,5.0,9,mortgage,debt_consolidation,2.59,17,30.59,1,1.4314462043465432,1
389,2017-01-31 17:40:17,72921,6076.75,5420.448506862923,36,6.94,14,own,home_improvement,0.0,8,13.4,0,0.515865070042356,1
813,2017-02-05 01:36:06,65002,5416.83,11309.824986769952,60,21.25,19,mortgage,home_improvement,16.46,12,64.56,0,3.6972721408067546,0
529,2017-02-05 07:00:37,105999,8833.25,14292.19750786782,36,5.2,9,rent,other,5.43,12,68.33,1,0.7011266701972894,1
706,2017-02-05 15:24:35,76570,6380.83,18978.061480402146,60,14.01,7,mortgage,wedding,28.72,9,77.51,0,3.4723673628453864,0
575,2017-02-09 10:26:03,104076,8673.0,2142.3208539813168,36,14.96,4,mortgage,vacation,26.15,3,75.65,0,0.30793662361098517,1
598,2017-02-14 04:04:48,113105,9425.42,11864.731835234477,60,10.72,1,mortgage,vacation,30.7,17,56.65,0,1.1245197007560483,0
510,2017-02-15 00:12:08,40358,3363.17,9286.09162393231,36,11.57,17,rent,wedding,29.03,5,29.85,0,2.6621095688420633,1
560,2017-02-20 06:36:49,79163,6596.92,24322.238760036642,60,9.38,5,mortgage,home_improvement,11.9,10,66.7,0,2.8818983321856364,1
339,2017-02-21 22:53:43,23420,1951.67,3803.4065735686777,60,6.75,10,own,car,7.42,17,5.08,0,1.096152784748242,1
454,2017-02-23 03:34:51,114758,9563.17,14093.221350471706,36,16.94,4,mortgage,medical,0.0,4,91.75,1,2.0803524749866305,1
685,2017-02-28 04:37:50,141790,11815.83,30306.26405236612,60,9.73,19,own,medical,22.91,17,38.86,0,2.0796802986756733,0
804,2017-02-28 15:41:05,145911,12159.25,14391.800501677753,60,10.97,9,rent,other,16.55,2,67.75,1,1.0820086867660301,1
112,2017-03-02 05:27:03,109135,9094.58,23053.865182627167,36,17.31,11,mortgage,medical,0.0,16,4.81,1,3.6565606794391976,1
604,2017-03-14 19:00:46,33807,2817.25,2508.954717692538,60,19.41,6,own,medical,8.87,7,15.95,0,1.440452291481666,1
759,2017-03-17 17:05:54,34489,2874.08,6180.4342491697535,60,15.96,5,rent,vacation,27.49,17,87.15,0,2.859951598050138,0
360,2017-03-17 18:28:41,55777,4648.08,10310.579647877494,60,21.14,11,mortgage,car,15.75,1,10.05,0,3.9077351958860165,1
568,2017-03-17 20:21:11,122795,10232.92,15174.102413798104,60,15.89,10,other,home_improvement,25.42,2,11.2,0,1.9635532701004257,0
832,2017-03-23 02:16:55,162386,13532.17,38044.78914486213,36,6.15,9,rent,debt_consolidation,11.05,7,79.63,1,1.4408508885619051,1
592,2017-03-23 06:09:56,174697,14558.08,37507.02995306704,60,25.52,12,mortgage,home_improvement,18.73,17,1.59,1,5.479051874676704,1
848,2017-03-24 13:47:09,132428,11035.67,21716.001838112476,36,24.98,11,rent,credit_card,24.78,3,73.53,0,4.096275935905653,1
391,2017-03-29 06:33:58,42677,3556.42,5900.186689858615,60,28.72,15,rent,small_business,3.0,10,84.42,0,3.9705084992909554,1
579,2017-04-02 04:19:50,31174,2597.83,3020.0,36,27.12,9,rent,debt_consolidation,14.82,4,99.36,0,2.6271820368885326,1
958,2017-04-07 20:23:11,117579,9798.25,20013.0,36,26.95,7,mortgage,credit_card,34.77,5,8.0,0,4.587092617792141,0
226,2017-04-09 21:38:25,76250,6354.17,21645.1991913237,36,10.09,15,rent,major_purchase,7.25,15,63.02,0,2.8642255162615062,1
44,2017-04-11 13:00:04,89092,7424.33,7852.150064055113,60,8.22,7,mortgage,credit_card,4.79,1,57.28,1,0.7244640266522964,0
39,2017-04-16 13:34:52,76886,6407.17,14287.370474702244,36,18.88,0,mortgage,home_improvement,33.97,18,98.31,0,3.508337619654536,0
950,2017-04-18 12:17:22,132221,11018.42,35503.833754534724,36,23.26,14,rent,small_business,11.77,17,73.72,1,6.245701722334239,0
245,2017-04-22 21:27:53,50306,4192.17,7511.575394312869,60,17.89,0,own,home_improvement,2.31,1,14.36,0,2.6712402608833212,1
374,2017-05-02 14:45:13,159788,13315.67,8659.463683638938,36,19.11,11,rent,credit_card,26.64,17,10.36,0,1.0356304313459632,1
123,2017-05-11 06:41:30,118806,9900.5,50000.0,36,14.84,13,rent,other,9.88,1,35.08,1,6.245423249471832,0
63,2017-05-11 21:36:19,39457,3288.08,8224.613075189176,60,26.41,5,mortgage,home_improvement,31.04,15,86.96,0,5.504892070448227,1
501,2017-05-12 05:02:49,113008,9417.33,11097.195201966495,60,19.69,14,rent,car,8.6,3,10.63,1,1.9335077164360386,1
485,2017-05-14 21:56:13,121042,10086.83,29187.218747892544,60,5.0,3,own,medical,25.73,8,79.69,0,1.2056549634383047,1
183,2017-05-20 12:27:18,71005,5917.08,19004.67331306021,36,23.94,15,own,home_improvement,8.23,18,22.36,0,6.4075131554328015,1
104,2017-05-23 21:39:43,46854,3904.5,17487.82470722319,36,22.88,12,mortgage,car,0.44,12,43.2,0,8.539567373839859,1
500,2017-05-25 10:07:18,47350,3945.83,11837.373308675915,60,28.73,4,own,other,14.8,8,77.32,0,7.182271444283311,1
487,2017-06-03 02:09:21,123691,10307.58,3811.4556805400225,36,25.22,19,own,home_improvement,2.72,15,80.55,1,0.7771311989717957,1
719,2017-06-08 00:27:33,26970,2247.5,9693.228271004806,60,9.2,0,own,wedding,11.99,17,8.51,0,3.3064291310386786,1
630,2017-06-10 08:46:15,59298,4941.5,10366.539061200347,60,5.0,10,mortgage,other,4.8,4,61.09,0,0.874090546316156,0
193,2017-06-12 01:01:05,132181,11015.08,7166.312685737378,60,11.25,16,rent,debt_consolidation,13.27,6,94.05,1,0.6099243294438389,1
891,2017-06-29 15:49:40,189590,15799.17,23991.8016040619,36,22.04,19,mortgage,home_improvement,22.54,17,69.11,0,2.7890527891805217,0
998,2017-06-29 23:51:26,126288,10524.0,27307.64423565189,36,14.67,12,rent,wedding,22.23,7,65.6,0,3.172114284989296,0
563,2017-07-05 10:23:50,74098,6174.83,11386.638477479919,60,20.11,7,own,major_purchase,18.95,18,19.5,0,3.0902616740053332,0
540,2017-07-07 05:52:30,91180,7598.33,5572.0944197488125,36,13.09,15,mortgage,major_purchase,24.28,16,58.33,0,0.7999332750738855,0
251,2017-07-11 05:06:29,167443,13953.58,36716.14242909341,36,11.08,1,mortgage,small_business,0.0,3,48.31,1,2.429557691612449,0
422,2017-07-12 12:11:45,120235,10019.58,25426.93989138044,36,24.27,11,rent,debt_consolidation,16.75,10,90.32,1,5.132504667186227,0
475,2017-07-23 09:48:33,124182,10348.5,14675.594146291169,36,14.98,4,rent,credit_card,26.56,12,45.33,0,1.7702938430497066,1
281,2017-07-31 02:55:58,153272,12772.67,10820.086989191284,60,21.85,3,own,car,15.65,14,95.91,1,1.5424693241068523,0
386,2017-08-01 21:10:41,144862,12071.83,18038.956430605638,36,5.0,14,mortgage,vacation,0.0,4,63.31,1,0.6226212500985634,1
50,2017-08-07 10:19:39,194073,16172.75,29431.07949303286,36,17.64,5,rent,small_business,14.51,14,33.39,1,2.6750839486850357,1
195,2017-08-20 05:42:21,110084,9173.67,2917.5359815511583,60,13.61,5,own,home_improvement,1.04,13,23.93,1,0.36070004731717553,1
224,2017-08-23 20:34:09,69811,5817.58,19559.44947129731,36,10.87,13,mortgage,wedding,34.56,4,8.4,0,3.045482377714458,1
851,2017-08-24 03:02:27,161560,13463.33,9457.45535553814,36,5.0,1,own,major_purchase,25.16,3,88.74,0,0.2926899237915754,1
747,2017-09-01 13:37:35,65106,5425.5,4306.913348388677,36,20.89,5,mortgage,other,2.84,12,56.19,0,1.3819008685370155,1
631,2017-09-02 22:12:46,100219,8351.58,16990.815918448003,36,22.98,0,mortgage,wedding,14.11,12,0.13,1,3.895918477409051,0
930,2017-09-04 01:12:48,21605,1800.42,1000.0,36,14.5,6,own,home_improvement,23.13,6,96.3,0,0.6711098768860502,1
846,2017-09-06 19:29:20,128464,10705.33,35628.58342324807,36,14.59,15,mortgage,major_purchase,21.48,18,88.59,0,4.04640199389086,0
12,2017-09-07 21:18:34,146324,12193.67,4673.292561859094,60,8.7,7,mortgage,wedding,20.32,11,9.7,0,0.2778585018839851,1
708,2017-09-21 10:53:30,21015,1751.25,8307.332716370336,60,20.66,12,mortgage,other,3.67,3,60.68,0,8.166610864113588,1
884,2017-09-24 10:56:55,125977,10498.08,5762.159441245291,36,8.54,0,own,vacation,11.77,13,49.92,1,0.39061456467188543,0
970,2017-09-25 16:13:40,62533,5211.08,11779.450099561544,36,5.01,13,rent,small_business,14.16,2,62.34,0,0.9437273323120755,0
484,2017-09-25 23:10:03,24000,2000.0,1000.0,60,6.07,19,rent,small_business,28.65,16,58.44,0,0.2529061289112954,1
426,2017-10-05 16:57:12,36896,3074.67,1000.0,36,7.78,3,own,medical,0.0,11,12.56,0,0.2108572512670407,1
589,2017-10-12 18:51:16,26801,2233.42,1000.0,60,24.37,11,rent,vacation,30.85,10,66.57,0,0.9092605029475412,1
703,2017-10-17 01:26:56,149473,12456.08,10294.668569860245,36,5.0,20,rent,car,0.16,3,45.28,1,0.34436318590056614,1
184,2017-10-20 04:41:57,197648,16470.67,37935.58715189947,36,17.88,7,rent,credit_card,27.08,7,85.71,0,3.4317820898459517,0
345,2017-10-26 12:24:19,85726,7143.83,14726.277250778083,36,22.0,1,own,wedding,1.8,3,38.21,1,3.779183915418921,0
948,2017-10-27 03:12:59,151189,12599.08,33182.15299489377,36,5.0,4,mortgage,medical,3.89,8,20.94,1,1.0973659962594673,1
825,2017-10-28 01:22:51,121570,10130.83,11622.509066254972,60,19.64,3,mortgage,wedding,0.0,15,44.3,1,1.8776359334154333,0
502,2017-11-05 18:23:06,114297,9524.75,19143.510534182766,60,21.4,16,rent,small_business,12.41,15,77.84,1,3.5842370420437026,1
107,2017-11-11 03:00:51,42662,3555.17,4886.2041423293085,36,9.04,0,own,debt_consolidation,24.32,14,20.99,0,1.0353534783455676,1
898,2017-11-14 16:43:13,67915,5659.58,7784.135978058924,60,5.0,16,mortgage,major_purchase,36.69,11,26.14,0,0.5730708506139145,1
914,2017-11-19 17:57:48,101264,8438.67,5356.507026790423,60,22.55,5,mortgage,debt_consolidation,21.16,13,97.04,0,1.1928033718868716,1
615,2017-11-20 20:36:51,138874,11572.83,23248.310349396546,36,6.51,16,own,debt_consolidation,0.1,17,24.11,1,1.0898037830752223,1
601,2017-11-21 04:52:10,74693,6224.42,12584.789890954806,36,8.8,15,mortgage,wedding,23.05,17,46.0,0,1.482664618850273,1
297,2017-11-23 06:25:01,148391,12365.92,15614.67634847655,36,5.0,11,rent,medical,31.76,15,26.92,0,0.5261293179038139,1
783,2017-11-23 09:03:42,79494,6624.5,15430.14114885156,36,5.0,17,rent,vacation,11.57,17,14.88,0,0.9705101672338865,1
974,2017-11-30 21:29:11,52254,4354.5,1000.0,60,25.42,8,mortgage,debt_consolidation,22.41,16,51.9,0,0.48646062577743754,1
344,2017-12-01 07:40:31,144019,12001.58,9911.096975483988,60,25.0,8,mortgage,other,2.74,10,12.52,1,1.7204376085758901,1
285,2017-12-04 04:55:14,97505,8125.42,4777.009674617511,36,8.73,10,rent,medical,0.19,12,34.34,1,0.4276997770333198,1
918,2017-12-10 01:06:43,68447,5703.92,7550.0,60,19.46,0,other,home_improvement,5.17,11,83.67,0,2.1464907667134177,1
440,2017-12-10 04:18:04,133429,11119.08,28963.74965401909,36,5.11,17,rent,small_business,20.57,18,3.13,0,1.1092315126436152,1
127,2017-12-19 23:10:00,141626,11802.17,11189.422998722515,36,17.67,0,own,vacation,18.92,18,92.8,1,1.3960410401083612,0
300,2017-12-20 04:04:29,90271,7522.58,6841.285129193786,60,16.12,20,rent,credit_card,4.07,16,17.79,1,1.2216580587846047,0
928,2017-12-22 01:52:53,178357,14863.08,43297.09803276009,60,17.46,1,mortgage,other,25.11,13,14.52,0,4.238482892003674,0
715,2017-12-30 18:57:43,82292,6857.67,20696.044124247943,60,18.71,14,mortgage,small_business,3.7,16,44.44,1,4.705418268439345,1
556,2018-01-02 19:25:51,167851,13987.58,33674.0,60,5.0,7,mortgage,major_purchase,34.65,15,60.28,0,1.0030860519981888,0
886,2018-01-12 16:15:42,125186,10432.17,23800.347743425053,60,5.0,19,rent,medical,9.47,17,6.25,1,0.9505918243677479,0
6,2018-01-20 19:38:52,130268,10855.67,35835.916256665754,36,5.0,8,mortgage,major_purchase,17.66,1,53.92,1,1.3754583307105201,0
780,2018-01-21 04:34:14,97709,8142.42,18437.452558588604,60,5.17,9,own,car,30.37,14,99.93,0,0.9755565420929596,1
199,2018-01-25 00:43:47,197789,16482.42,11049.103454395125,60,11.55,7,rent,vacation,0.0,17,27.14,1,0.6452153541547282,1
161,2018-01-25 05:03:46,64262,5355.17,1975.1132166001107,60,5.68,20,rent,debt_consolidation,29.51,6,16.49,0,0.1745739083187624,0
603,2018-01-27 02:48:03,48295,4024.58,4339.131426964486,36,12.58,18,mortgage,medical,0.0,4,36.94,0,1.1302441889848691,1
393,2018-01-28 04:02:07,51024,4252.0,5353.221619371705,36,23.34,16,mortgage,wedding,17.15,14,52.02,0,2.448685793162873,0
739,2018-02-08 12:29:55,43524,3627.0,9037.606500066791,36,22.17,0,own,medical,20.0,17,60.11,0,4.603417256897893,1
949,2018-02-15 06:17:33,145808,12150.67,20838.81084985386,60,10.1,14,mortgage,car,12.3,5,53.71,1,1.4434773545084596,0
159,2018-02-18 18:25:12,166779,13898.25,34799.13911580214,36,8.75,19,mortgage,debt_consolidation,0.0,1,8.68,1,1.825713318523017,1
434,2018-02-22 20:24:01,131488,10957.33,30160.215384055384,36,11.31,1,mortgage,home_improvement,2.42,15,60.78,1,2.594224885683718,1
21,2018-02-23 04:21:14,25311,2109.25,1000.0,36,13.29,4,rent,car,40.64,10,39.8,0,0.5250474083438685,0
600,2018-02-25 16:33:22,108092,9007.67,18596.576175525814,36,5.0,2,mortgage,small_business,27.0,4,30.26,0,0.8602118627258848,0
113,2018-02-26 10:28:18,147478,12289.83,31180.97065748146,60,24.74,3,rent,vacation,4.02,7,48.36,1,5.2306919226879165,0
279,2018-02-28 10:43:56,153629,12802.42,35047.61249783514,36,5.0,10,own,wedding,11.34,11,62.2,1,1.140650019456979,1
301,2018-02-28 17:30:13,64064,5338.67,17094.25036486458,60,5.45,5,own,debt_consolidation,32.92,2,35.17,0,1.4542053303443683,0
181,2018-03-03 01:36:53,88840,7403.33,2715.0,36,24.89,16,rent,other,35.14,2,88.7,0,0.7606437343118606,0
334,2018-03-07 21:10:08,198274,16522.83,47527.68003101815,36,19.83,14,mortgage,other,6.52,5,14.94,1,4.753367267759878,0
208,2018-03-14 01:43:32,45342,3778.5,10402.291613822581,36,23.27,17,rent,vacation,23.88,8,9.56,0,5.338449724404019,0
935,2018-03-14 07:28:49,178518,14876.5,1758.2790905297898,60,25.07,5,rent,medical,30.57,12,65.84,0,0.24692081402865704,0
424,2018-03-20 23:37:03,136352,11362.67,23457.689896233933,36,9.66,14,rent,wedding,26.08,10,81.81,0,1.661872378294719,1
65,2018-03-23 02:33:50,72995,6082.92,1000.0,36,20.67,4,rent,wedding,28.28,19,40.11,0,0.2831662008877199,0
934,2018-03-31 22:16:53,164990,13749.17,38774.712525878946,60,20.7,11,mortgage,major_purchase,3.14,16,3.6,1,4.864729283934846,1
145,2018-04-06 03:02:32,63585,5298.75,10879.951501259231,60,26.09,8,rent,debt_consolidation,36.4,14,52.09,0,4.464157749628115,0
368,2018-04-07 13:53:37,125510,10459.17,29539.97319551326,36,17.43,11,own,vacation,22.24,4,84.56,0,4.102283726508403,1
138,2018-04-12 19:16:02,125878,10489.83,23377.81707001257,36,15.14,14,rent,medical,13.1,13,94.73,1,2.811748984659795,1
106,2018-04-14 15:31:25,124488,10374.0,7259.507062971691,36,8.78,17,mortgage,debt_consolidation,5.33,2,95.39,1,0.5120008355187321,1
115,2018-04-15 06:27:09,97373,8114.42,13459.0,36,8.81,3,own,small_business,19.5,2,92.11,1,1.217715098486249,0
200,2018-04-16 16:32:09,70859,5904.92,23805.053226355492,60,14.0,6,rent,wedding,2.48,5,0.37,0,4.703228128266679,0
714,2018-04-20 02:42:36,148778,12398.17,25217.005120646594,60,13.53,13,own,debt_consolidation,0.0,2,38.39,1,2.2932408423389616,1
382,2018-04-27 16:47:18,144046,12003.83,36898.08953892213,36,5.0,5,mortgage,car,3.44,9,65.01,1,1.2807656368727613,0
614,2018-04-29 12:23:40,46790,3899.17,1000.0,36,14.86,3,own,debt_consolidation,3.85,2,38.95,0,0.3175824410677267,1
696,2018-05-04 04:48:32,142402,11866.83,17924.719678765337,36,5.0,16,rent,credit_card,37.38,18,5.09,0,0.6293659430898695,0
206,2018-05-05 09:41:13,138906,11575.5,20635.102958623498,36,13.95,1,rent,other,18.17,18,29.96,1,2.072319510699949,1
951,2018-05-09 16:45:02,33234,2769.5,16392.620043967458,60,10.0,1,mortgage,small_business,16.78,1,62.73,0,4.932336405586718,1
533,2018-05-11 12:35:31,185983,15498.58,12347.435103674736,60,25.0,4,other,vacation,16.68,2,18.9,1,1.6597442661297122,0
49,2018-05-13 22:02:46,28792,2399.33,6849.006136700104,60,17.36,5,rent,medical,32.87,11,67.17,0,4.129432380547835,1
428,2018-05-19 04:41:01,197247,16437.25,18084.377929256854,36,20.45,17,mortgage,car,20.36,8,21.02,0,1.8749266337468702,1
656,2018-05-21 18:25:33,130133,10844.42,34192.057273675135,60,6.79,11,mortgage,other,26.02,10,17.64,0,1.7840385209726448,0
165,2018-05-25 08:10:56,148376,12364.67,24974.254808563768,60,11.25,17,mortgage,vacation,7.1,2,21.83,1,1.8935574017289905,0
976,2018-05-25 18:31:35,67362,5613.5,4241.413771526372,60,15.02,17,own,home_improvement,17.2,7,69.64,0,0.9457125550870079,0
37,2018-05-29 18:11:20,139346,11612.17,11050.237241684776,36,5.0,0,mortgage,medical,29.54,3,71.57,0,0.3965007227168427,1
820,2018-05-30 22:21:31,44071,3672.58,8885.061953755954,36,11.62,18,mortgage,car,13.42,12,42.68,0,2.3426306930169765,1
406,2018-06-04 09:27:58,93523,7793.58,25967.352378386135,60,13.72,19,rent,debt_consolidation,4.8,10,18.29,1,3.8094187014184357,1
690,2018-06-05 09:46:46,77043,6420.25,12407.332200173352,36,5.0,2,mortgage,major_purchase,1.46,1,88.28,0,0.8052108016311038,1
80,2018-06-07 15:32:55,29268,2439.0,6237.369983826577,60,7.16,7,own,home_improvement,34.21,3,71.56,0,1.5258317361098188,0
692,2018-06-11 13:42:39,117007,9750.58,3997.69703025791,36,5.0,13,mortgage,other,0.0,16,51.97,1,0.17083007274109077,1
410,2018-06-12 00:36:48,106672,8889.33,21223.17018990498,60,23.26,9,mortgage,medical,28.51,18,27.35,0,4.627702779683611,0
562,2018-06-13 12:59:46,183379,15281.58,26136.582115427664,36,13.66,15,own,small_business,11.71,4,88.02,1,1.946917393918322,1
634,2018-06-14 14:11:32,48016,4001.33,7640.1387898531575,60,10.88,14,mortgage,wedding,21.51,5,26.27,0,1.73115167614808,1
114,2018-06-14 22:17:10,55222,4601.83,13178.897717047952,36,11.41,15,own,small_business,31.01,19,1.46,0,2.722981782074808,1
495,2018-06-19 01:18:16,163233,13602.75,24333.884008987297,60,14.54,8,own,debt_consolidation,32.2,14,90.83,0,2.1675304991035893,0
904,2018-06-22 00:15:08,128099,10674.92,1000.0,36,6.23,11,own,vacation,21.34,7,54.71,0,0.048633879781420766,1
316,2018-06-25 20:04:18,199476,16623.0,44135.81001942095,36,11.17,18,mortgage,home_improvement,0.0,4,13.07,1,2.4714478256487316,0
947,2018-06-26 08:28:01,142883,11906.92,29295.86271983173,60,9.58,5,own,vacation,24.33,17,74.72,0,1.9642112822708488,1
659,2018-06-27 09:57:04,192502,16041.83,17175.64221249875,36,23.13,15,rent,vacation,32.64,7,35.49,0,2.0637216270660512,0
774,2018-06-29 13:15:35,39198,3266.5,7575.03179604636,36,12.0,19,own,debt_consolidation,32.94,1,80.58,0,2.3189464413009597,1
46,2018-06-30 20:27:49,61606,5133.83,9774.325426616335,36,18.0,18,mortgage,medical,23.63,14,93.77,0,2.855809529421884,1
972,2018-07-01 12:26:26,21917,1826.42,4284.531472821696,36,16.3,15,mortgage,wedding,7.1,13,55.9,0,3.186324619353666,1
864,2018-07-03 09:25:48,151127,12593.92,24262.03196013866,60,10.4,16,mortgage,other,0.0,5,7.55,1,1.669612066496229,1
486,2018-07-03 23:05:47,113610,9467.5,11897.436041162971,36,9.55,7,mortgage,other,31.36,9,34.1,0,1.0000837435909056,1
794,2018-07-06 04:02:05,73413,6117.75,14778.239633146057,36,11.07,20,rent,wedding,38.07,14,62.94,0,2.2283912161021995,0
71,2018-07-08 23:49:07,183678,15306.5,25661.42116340254,36,19.11,9,rent,credit_card,0.0,2,20.29,1,2.669819404682204,1
448,2018-07-09 21:36:15,71293,5941.08,4149.273710607779,60,14.81,15,rent,car,35.5,2,66.93,0,0.8619342953698939,0
553,2018-07-13 10:06:56,59954,4996.17,1157.2197985359653,60,19.0,2,mortgage,other,12.22,11,38.34,0,0.36672798218969793,1
314,2018-07-17 13:40:14,50746,4228.83,1000.0,36,22.93,10,mortgage,car,16.81,6,50.74,0,0.4518493704061324,1
318,2018-07-23 09:31:18,117888,9824.0,16468.039302078032,36,18.69,3,mortgage,wedding,18.09,12,86.9,1,2.6108259002607404,0
88,2018-07-29 05:36:01,68984,5748.67,16601.419957526363,60,25.72,18,rent,wedding,23.72,5,61.97,0,6.1895850011970435,0
282,2018-07-30 11:14:58,198047,16503.92,35934.86255794893,60,14.67,12,own,car,7.62,12,19.23,1,2.6618013497995983,0
33,2018-08-02 04:00:01,85725,7143.75,13773.722923074085,36,15.0,18,rent,other,28.61,18,66.69,0,2.4100721350128462,0
758,2018-08-02 18:23:29,144454,12037.83,29537.783610944127,60,7.75,2,rent,small_business,35.21,18,68.26,0,1.5846998925950433,0
40,2018-08-03 09:50:46,86803,7233.58,4853.461090055517,36,17.42,14,rent,credit_card,20.78,10,49.4,0,0.9740022601350987,1
133,2018-08-05 04:58:42,142096,11841.33,21628.47920214404,36,12.4,0,rent,debt_consolidation,19.24,15,83.3,1,1.8873948225971424,0
43,2018-08-11 03:07:33,31394,2616.17,9877.48113462988,60,5.35,20,rent,debt_consolidation,19.0,6,50.1,0,1.6832146542529018,1
870,2018-08-16 09:36:51,87661,7305.08,22599.530321997117,60,5.0,7,mortgage,major_purchase,18.39,4,70.79,1,1.2890152130910268,0
237,2018-08-21 06:11:49,57504,4792.0,13291.495689619825,36,11.41,0,other,vacation,34.16,18,39.94,0,2.6372657302593203,1
503,2018-08-25 05:45:59,45351,3779.25,16081.84880660945,60,12.3,8,other,home_improvement,19.93,16,17.05,0,4.361588029663438,1
330,2018-08-26 19:04:19,63484,5290.33,10128.69830036664,60,15.72,14,own,car,17.24,11,93.49,0,2.5080434320195883,1
985,2018-09-02 08:11:22,136748,11395.67,14358.069180693878,60,24.85,12,rent,car,18.68,15,2.59,1,2.6091453622347722,0
